s1,µA1,s2,µA2,s3,µA3,s4,µA4,Sensor 1 y(0.1),Sensor 2 y(0.1),Sensor 3 y(0.1),Sensor 4 y(0.1),Sensor 1 y(0.01),Sensor 2 y(0.01),Sensor 3 y(0.01),Sensor 4 y(0.01),Sensor 1 y(0.001),Sensor 2 y(0.001),Sensor 3 y(0.001),Sensor 4 y(0.001)
780.25,0.0121593,780.25,0.901346,780.25,2.5189,780.25,30.3529,0.01094337,0.8105441999999999,2.2624340000000003,27.335930000000005,0.012037707,0.89151522,2.4881054000000002,30.071813,0.0121471407,0.899612322,2.5106725400000003,30.3454013
780.5,0.0121593,780.5,0.901465,780.5,2.51604,780.5,30.4054,0.01094337,0.8112233,2.266724,27.322860000000002,0.012037707,0.8923337299999999,2.4936824,30.049896,0.0121471407,0.9004447729999999,2.51637824,30.3225996
780.75,0.0121593,780.75,0.902419,780.75,2.5127,780.75,30.4006,0.01094337,0.8114138999999999,2.264102,27.36438,0.012037707,0.8924598899999999,2.4908462,30.101298,0.0121471407,0.900564489,2.5135206199999995,30.3749898
781.0,0.0121593,781.0,0.902896,781.0,2.51366,781.0,30.4006,0.01094337,0.8122248,2.2615260000000004,27.36054,0.012037707,0.89339958,2.4875826,30.096594,0.0121471407,0.901517058,2.51018826,30.3701994
781.25,0.0121593,781.25,0.9023,781.25,2.51652,781.25,30.3982,0.01094337,0.8125468,2.26258,27.3603,0.012037707,0.8938610800000001,2.4885519999999994,30.09657,0.0121471407,0.901992508,2.5111491999999997,30.370197
781.5,0.0121593,781.5,0.900989,781.5,2.5127,781.5,30.3982,0.01094337,0.8119388999999999,2.2644859999999998,27.35838,0.012037707,0.89326389,2.4913165999999998,30.094217999999998,0.0121471407,0.901396389,2.51399966,30.3678018
781.75,0.0121593,781.75,0.902896,781.75,2.51652,781.75,30.3825,0.01094337,0.8110808,2.2618120000000004,27.35681,0.012037707,0.8919981800000001,2.4876112000000004,30.094060999999996,0.0121471407,0.900089918,2.51019112,30.3677861
782.0,0.0121593,782.0,0.901942,782.0,2.51604,782.0,30.38,0.01094337,0.8125110000000001,2.26482,27.344,0.012037707,0.8938575000000001,2.4913499999999997,30.07865,0.0121471407,0.90199215,2.5140029999999998,30.352114999999998
782.25,0.0121593,782.25,0.898604,782.25,2.51568,782.25,30.3534,0.01094337,0.811414,2.2643999999999997,27.33934,0.012037707,0.8928892,2.490876,30.075934,0.0121471407,0.90103672,2.5135235999999996,30.349593399999996
782.5,0.0121593,782.5,0.896697,782.5,2.515,782.5,30.3858,0.01094337,0.8085529,2.264044,27.3213,0.012037707,0.8895988899999999,2.4905164,30.05019,0.0121471407,0.897703489,2.51316364,30.323079
782.75,0.0121593,782.75,0.900989,782.75,2.51413,782.75,30.4106,0.01094337,0.8074565,2.263413,27.3497,0.012037707,0.8877729499999999,2.4898413,30.082189999999997,0.0121471407,0.895804595,2.5124841300000003,30.355438999999997
783.0,0.0121593,783.0,0.897174,783.0,2.51413,783.0,30.4288,0.01094337,0.8105086,2.2627170000000003,27.37136,0.012037707,0.8919409600000001,2.4889887,30.106675999999997,0.0121471407,0.900084196,2.5116158700000004,30.3802076
783.25,0.0121593,783.25,0.899558,783.25,2.51509,783.25,30.3682,0.01094337,0.807695,2.2628130000000004,27.37986,0.012037707,0.8882261,2.4889983,30.123905999999998,0.0121471407,0.89627921,2.5116168300000004,30.3983106
783.5,0.0121593,783.5,0.898604,783.5,2.5158,783.5,30.4321,0.01094337,0.8095068,2.263652,27.337770000000003,0.012037707,0.89055288,2.4899462,30.065157,0.0121471407,0.898657488,2.51257562,30.3378957
783.75,0.0121593,783.75,0.899081,783.75,2.51699,783.75,30.3863,0.01094337,0.8087913,2.2643389999999997,27.38431,0.012037707,0.8896227299999999,2.4906539,30.127321,0.0121471407,0.897705873,2.51328539,30.4016221
784.0,0.0121593,784.0,0.900512,784.0,2.51699,784.0,30.4202,0.01094337,0.809316,2.265291,27.35106,0.012037707,0.8901045,2.4918201,30.082776,0.0121471407,0.89818335,2.5144730099999997,30.355947599999997
784.25,0.0121593,784.25,0.900035,784.25,2.51795,784.25,30.4135,0.01094337,0.8104131,2.265387,27.37751,0.012037707,0.89150211,2.4918297,30.115931,0.0121471407,0.899611011,2.5144739699999996,30.3897731
784.5,0.0121593,784.5,0.897651,784.5,2.51461,784.5,30.3191,0.01094337,0.8097931,2.265821,27.36271,0.012037707,0.89101081,2.4927371,30.108421,0.0121471407,0.899132581,2.5154287099999997,30.3829921
784.75,0.0121593,784.75,0.901942,784.75,2.51604,784.75,30.3887,0.01094337,0.808315,2.263292,27.29415,0.012037707,0.8887174,2.4894781999999998,30.016605,0.0121471407,0.8967576399999999,2.51209682,30.2888505
785.0,0.0121593,785.0,0.897651,785.0,2.51509,785.0,30.4636,0.01094337,0.8113187000000001,2.264341,27.35732,0.012037707,0.89287967,2.4908701,30.085562,0.0121471407,0.901035767,2.5135230099999997,30.3583862
785.25,0.0126362,785.25,0.903373,785.25,2.51127,785.25,30.4331,0.010991059999999999,0.8084581000000001,2.2631989999999997,27.414189999999998,0.012042476,0.88873171,2.4899009,30.158659,0.0121476176,0.896759071,2.51257109,30.433105899999997
785.5,0.0126362,785.5,0.904803,785.5,2.50841,785.5,30.3673,0.01137258,0.8131787,2.2598570000000002,27.383210000000002,0.012509838,0.89435357,2.4861287,30.128110999999997,0.0126235638,0.902471057,2.5087558700000003,30.4026011
785.75,0.0121593,785.75,0.905757,785.75,2.50841,785.75,30.4264,0.01132489,0.8144181,2.257569,27.33648,0.012505069,0.89576451,2.4833259,30.064218,0.012623086899999999,0.9038991510000001,2.50590159,30.3369918
786.0,0.0121593,786.0,0.903373,786.0,2.51652,786.0,30.3798,0.01094337,0.8149429,2.2583800000000003,27.3791,0.012037707,0.8966755900000001,2.483407,30.12167,0.0121471407,0.9048488590000001,2.5059097,30.395927
786.25,0.0121593,786.25,0.902896,786.25,2.51842,786.25,30.3734,0.01094337,0.812988,2.265058,27.341179999999998,0.012037707,0.8943345,2.4913738,30.075938,0.0121471407,0.9024691499999999,2.51400538,30.3494138
786.5,0.0121593,786.5,0.904922,786.5,2.51366,786.5,30.389,0.01094337,0.8128090000000001,2.266102,27.33762,0.012037707,0.8938873,2.4931882,30.069822000000002,0.0121471407,0.90199513,2.51589682,30.343042200000003
786.75,0.0121593,786.75,0.907664,786.75,2.50698,786.75,30.4016,0.01094337,0.814704,2.2616259999999997,27.35136,0.012037707,0.8959002,2.4884565999999997,30.085236000000002,0.0121471407,0.90401982,2.51113966,30.3586236
787.0,0.0121593,787.0,0.905757,787.0,2.50555,787.0,30.4011,0.01094337,0.8167069,2.256139,27.36139,0.012037707,0.89856829,2.4818959,30.097578999999996,0.0121471407,0.906754429,2.5044715899999996,30.3711979
787.25,0.0121593,787.25,0.906711,787.25,2.51032,787.25,30.4214,0.01094337,0.8152767,2.255472,27.363020000000002,0.012037707,0.89670897,2.4805422,30.097292,0.0121471407,0.9048521970000001,2.50304922,30.3707192
787.5,0.0121593,787.5,0.906711,787.5,2.50555,787.5,30.4502,0.01094337,0.8160399,2.258811,27.38214,0.012037707,0.89764389,2.4851691,30.117473999999998,0.0121471407,0.9058042890000001,2.5078049100000004,30.391007399999996
787.75,0.0121593,787.75,0.90385,787.75,2.51318,787.75,30.4326,0.01094337,0.8157538000000001,2.255758,27.403419999999997,0.012037707,0.89761528,2.4805707999999997,30.145522,0.0121471407,0.9058014280000001,2.50305208,30.4197322
788.0,0.0121593,788.0,0.904326,788.0,2.51223,788.0,30.4631,0.01094337,0.8135126000000001,2.2617670000000003,27.39239,0.012037707,0.89481626,2.4880387,30.128579000000002,0.0121471407,0.902946626,2.5106658700000004,30.4021979
788.25,0.0121593,788.25,0.907664,788.25,2.51461,788.25,30.4564,0.01094337,0.8142272,2.261245,27.416120000000003,0.012037707,0.8953161199999999,2.4871315000000003,30.158402,0.0121471407,0.9034250119999999,2.5097201500000006,30.432630200000002
788.5,0.0121593,788.5,0.908618,788.5,2.5251,788.5,30.435,0.01094337,0.816993,2.264198,27.40862,0.012037707,0.8985969,2.4895688,30.151622,0.0121471407,0.90675729,2.51210588,30.4259222
788.75,0.0121593,788.75,0.90528,788.75,2.5251,788.75,30.4455,0.01094337,0.8174224,2.27259,27.39255,0.012037707,0.89949844,2.499849,30.130755,0.0121471407,0.9077060440000001,2.5225749,30.404575499999996
789.0,0.0121593,789.0,0.903373,789.0,2.51747,789.0,30.4486,0.01094337,0.8145613,2.271827,27.401259999999997,0.012037707,0.89620813,2.4997727000000003,30.141075999999998,0.0121471407,0.9043728129999999,2.52256727,30.4150576
789.25,0.0121593,789.25,0.904803,789.25,2.51986,789.25,30.464,0.01094337,0.8131787,2.265962,27.405279999999998,0.012037707,0.89435357,2.4923192,30.144267999999997,0.0121471407,0.902471057,2.51495492,30.418166799999998
789.5,0.0121593,789.5,0.911479,789.5,2.52188,789.5,30.4497,0.01094337,0.8149903000000001,2.2680759999999998,27.41617,0.012037707,0.8958217300000001,2.4946816,30.159216999999998,0.0121471407,0.9039048730000001,2.51734216,30.4335217
789.75,0.0121593,789.75,0.903373,789.75,2.52462,789.75,30.4407,0.01094337,0.8195205000000001,2.269966,27.40383,0.012037707,0.90228315,2.4966885999999997,30.145113,0.0121471407,0.910559415,2.5193608599999995,30.419241300000003
790.0,0.0121593,790.0,0.908141,790.0,2.52558,790.0,30.4283,0.01094337,0.8135125000000001,2.272254,27.395390000000003,0.012037707,0.89438695,2.4993833999999997,30.136169,0.0121471407,0.902474395,2.52209634,30.4102469
790.25,0.0121593,790.25,0.914817,790.25,2.51747,790.25,30.4431,0.01094337,0.8179945,2.272211,27.386950000000002,0.012037707,0.8991263500000001,2.5002431,30.124164999999998,0.0121471407,0.907239535,2.5230463100000002,30.3978865
790.5,0.0121593,790.5,0.907664,790.5,2.50698,790.5,30.4427,0.01094337,0.82262,2.264674,27.39875,0.012037707,0.9055972999999999,2.4921903999999997,30.138665,0.0121471407,0.91389503,2.5149420399999998,30.4126565
790.75,0.0121593,790.75,0.90528,790.75,2.51747,790.75,30.4493,0.01094337,0.8166592,2.257331,27.399089999999998,0.012037707,0.8985635200000001,2.4820151000000004,30.138339,0.0121471407,0.9067539520000001,2.50448351,30.4122639
791.0,0.0121593,791.0,0.91291,791.0,2.5189,791.0,30.4502,0.01094337,0.815515,2.265866,27.40446,0.012037707,0.8963035,2.4923096,30.144816,0.0121471407,0.90438235,2.51495396,30.4188516
791.25,0.0121593,791.25,0.898128,791.25,2.51652,791.25,30.4555,0.01094337,0.8201408,2.266772,27.40571,0.012037707,0.90363308,2.4936871999999997,30.145751,0.0121471407,0.9119823079999999,2.5163787199999996,30.4197551
791.5,0.0121593,791.5,0.90528,791.5,2.52224,791.5,30.466,0.01094337,0.8090304,2.26544,27.411,0.012037707,0.88921824,2.491412,30.15105,0.0121471407,0.897237024,2.5140092,30.425055
791.75,0.0121593,791.75,0.908618,791.75,2.51986,791.75,30.5294,0.01094337,0.8150858000000001,2.269778,27.425740000000005,0.012037707,0.89626058,2.4969938,30.161974,0.0121471407,0.9043780579999999,2.51971538,30.4355974
792.0,0.0121593,792.0,0.906234,792.0,2.51842,792.0,30.5108,0.01094337,0.8175178000000001,2.26773,27.4746,0.012037707,0.89950798,2.494647,30.22392,0.0121471407,0.9077069980000001,2.5173387,30.498852
792.25,0.0121593,792.25,0.908856,792.25,2.52176,792.25,30.5096,0.01094337,0.8158728,2.266912,27.459600000000002,0.012037707,0.8971978799999999,2.4932692,30.205679999999997,0.0121471407,0.905330388,2.51590492,30.480288
792.5,0.0121593,792.5,0.912433,792.5,2.52319,792.5,30.497,0.01094337,0.8183281,2.269727,27.45738,0.012037707,0.89980321,2.4965567,30.204378,0.0121471407,0.907950721,2.51923967,30.4790778
792.75,0.0121593,792.75,0.908141,792.75,2.52605,792.75,30.5012,0.01094337,0.8207605,2.271157,27.447720000000004,0.012037707,0.9032657500000001,2.4979867,30.192072,0.0121471407,0.9115162750000001,2.52066967,30.4665072
793.0,0.0126362,793.0,0.905757,793.0,2.52987,793.0,30.498,0.010991059999999999,0.8170885,2.2738270000000003,27.450760000000002,0.012042476,0.89903575,2.5008277000000003,30.196156,0.0121476176,0.907230475,2.52352777,30.470695600000003
793.25,0.0121593,793.25,0.902419,793.25,2.5251,793.25,30.4908,0.01132489,0.8148475,2.2764059999999997,27.44748,0.012505069,0.8966660500000001,2.5045235999999997,30.192948,0.012623086899999999,0.9048479050000001,2.52733536,30.4674948
793.5,0.0126362,793.5,0.900512,793.5,2.52653,793.5,30.5031,0.010991059999999999,0.8119864,2.272733,27.44295,0.012042476,0.89337574,2.4998633000000003,30.186014999999998,0.0121476176,0.901514674,2.52257633,30.460321500000003
793.75,0.0121593,793.75,0.898604,793.75,2.52892,793.75,30.4826,0.01132489,0.8102699999999999,2.2741160000000002,27.45074,0.012505069,0.8914878,2.5012886,30.197864,0.012623086899999999,0.89960958,2.5240058600000004,30.472576399999998
794.0,0.0126362,794.0,0.902419,794.0,2.52844,794.0,30.5556,0.010991059999999999,0.8091251,2.2759799999999997,27.441640000000003,0.012042476,0.8896561099999999,2.5036259999999997,30.178504,0.0121476176,0.897709211,2.5263905999999996,30.452190400000003
794.25,0.0126362,794.25,0.90528,794.25,2.52939,794.25,30.5132,0.01137258,0.8124631999999999,2.2756909999999997,27.4958,0.012509838,0.89342342,2.5031651,30.24962,0.0126235638,0.901519442,2.52591251,30.525001999999997
794.5,0.0121593,794.5,0.90528,794.5,2.52892,794.5,30.5585,0.01132489,0.814752,2.276404,27.46641,0.012505069,0.8962272,2.5040914,30.208521,0.012623086899999999,0.90437472,2.52686014,30.4827321
794.75,0.0121593,794.75,0.903373,794.75,2.5251,794.75,30.579,0.01094337,0.8145613,2.2756459999999996,27.5047,0.012037707,0.89620813,2.5035925999999997,30.25312,0.0121471407,0.9043728129999999,2.52638726,30.527962
795.0,0.0121593,795.0,0.907187,795.0,2.52605,795.0,30.5532,0.01094337,0.8134171,2.272685,27.518520000000002,0.012037707,0.89437741,2.4998585,30.272952,0.0121471407,0.902473441,2.52257585,30.5483952
795.25,0.0121593,795.25,0.911479,795.25,2.52081,795.25,30.5971,0.01094337,0.8168975,2.272921,27.502270000000003,0.012037707,0.8981580499999999,2.5007371000000003,30.248107,0.0121471407,0.9062841049999999,2.52351871,30.522690700000002
795.5,0.0121593,795.5,0.907187,795.5,2.52462,795.5,30.5079,0.01094337,0.8199019000000001,2.26911,27.528470000000002,0.012037707,0.90232129,2.49564,30.290237,0.0121471407,0.9105632290000001,2.518293,30.5664137
795.75,0.0121593,795.75,0.911479,795.75,2.52701,795.75,30.4321,0.01094337,0.8168975,2.2723970000000002,27.44953,0.012037707,0.8981580499999999,2.4993977,30.202063,0.0121471407,0.9062841049999999,2.5220977700000002,30.4773163
796.0,0.0126362,796.0,0.906711,796.0,2.53035,796.0,30.5408,0.010991059999999999,0.8198543,2.274643,27.39976,0.012042476,0.90231653,2.5017733,30.128865999999995,0.0121476176,0.910562753,2.5244863300000002,30.401776599999998
796.25,0.0121593,796.25,0.908618,796.25,2.52605,796.25,30.485,0.01132489,0.8162306,2.2768849999999996,27.481140000000003,0.012505069,0.89766296,2.5050035,30.234834,0.012623086899999999,0.9058061960000001,2.52781535,30.5102034
796.5,0.0126362,796.5,0.904326,796.5,2.52844,796.5,30.4292,0.010991059999999999,0.817327,2.2736840000000003,27.43092,0.012042476,0.8994889,2.5008134,30.179591999999996,0.0121476176,0.9077050900000001,2.52352634,30.454459200000002
796.75,0.0121593,796.75,0.910048,796.75,2.52915,796.75,30.4598,0.01132489,0.8144656,2.275667,27.389340000000004,0.012505069,0.8953399599999999,2.5031627,30.125214,0.012623086899999999,0.903427396,2.52591227,30.3988014
797.0,0.0121593,797.0,0.906711,797.0,2.5313,797.0,30.4893,0.01094337,0.8187095,2.27645,27.41677,0.012037707,0.90091415,2.5038799999999997,30.155497000000004,0.0121471407,0.9091346149999999,2.526623,30.429369700000002
797.25,0.0121593,797.25,0.907664,797.25,2.53082,797.25,30.4841,0.01094337,0.8161352000000001,2.2781219999999998,27.43985,0.012037707,0.89765342,2.5059821999999996,30.184355,0.0121471407,0.9058052420000001,2.52876822,30.4588055
797.5,0.0121593,797.5,0.906234,797.5,2.52796,797.5,30.4984,0.01094337,0.8167546,2.277452,27.43712,0.012037707,0.89857306,2.5054832,30.179402000000003,0.0121471407,0.9067549060000001,2.52828632,30.453630200000003
797.75,0.0121593,797.75,0.901465,797.75,2.5313,797.75,30.4965,0.01094337,0.8151337,2.2754980000000002,27.44837,0.012037707,0.8971239699999999,2.5027138,30.193396999999997,0.0121471407,0.905322997,2.5254353800000002,30.4678997
798.0,0.0121593,798.0,0.902896,798.0,2.52367,798.0,30.4855,0.01094337,0.8114615999999999,2.2774069999999997,27.44575,0.012037707,0.8924646599999999,2.5059107,30.191425000000002,0.0121471407,0.900564966,2.5287610700000003,30.4659925
798.25,0.0121593,798.25,0.90528,798.25,2.52796,798.25,30.4145,0.01094337,0.8128448,2.271732,27.42985,0.012037707,0.89389088,2.4984762,30.179934999999997,0.0121471407,0.901995488,2.5211506200000002,30.4549435
798.5,0.0121593,798.5,0.900512,798.5,2.52462,798.5,30.4731,0.01094337,0.8142752,2.27483,27.378909999999998,0.012037707,0.89617952,2.502647,30.110940999999997,0.0121471407,0.9043699519999999,2.5254287,30.3841441
798.75,0.0126362,798.75,0.908141,798.75,2.52796,798.75,30.5446,0.010991059999999999,0.8112237,2.272492,27.43294,0.012042476,0.89158317,2.4994072,30.169083999999998,0.0121476176,0.899619117,2.5220987200000002,30.4426984
799.0,0.0121593,799.0,0.904803,799.0,2.52737,799.0,30.5632,0.01132489,0.8169930999999999,2.275105,27.492,0.012505069,0.89902621,2.5026745,30.23934,0.012623086899999999,0.907229521,2.52543145,30.514074
799.25,0.0126362,799.25,0.90528,799.25,2.52939,799.25,30.5189,0.010991059999999999,0.8143704,2.274835,27.50245,0.012042476,0.89575974,2.5021164999999996,30.257125,0.0121476176,0.9038986740000001,2.52484465,30.5325925
799.5,0.0126362,799.5,0.905042,799.5,2.52748,799.5,30.5995,0.01137258,0.8147282,2.2762599999999997,27.47507,0.012509838,0.89622482,2.504077,30.214517,0.0126235638,0.9043744819999999,2.5268587,30.4884617
799.75,0.0121593,799.75,0.90528,799.75,2.53225,799.75,30.4927,0.01132489,0.8145616,2.2752090000000003,27.528869999999998,0.012505069,0.89599396,2.5022529000000002,30.292437,0.012623086899999999,0.9041371960000001,2.52495729,30.568793699999997
800.0,0.0126362,800.0,0.904803,800.0,2.52796,800.0,30.5341,0.010991059999999999,0.8147043,2.278596,27.44757,0.012042476,0.89622243,2.5068846,30.188187,0.0121476176,0.9043742429999999,2.52971346,30.4622487
800.25,0.0121593,800.25,0.909572,800.25,2.52892,800.25,30.5017,0.01132489,0.8147996000000001,2.2752600000000003,27.477449999999997,0.012505069,0.8958026600000001,2.50269,30.228435,0.012623086899999999,0.9039029660000001,2.525433,30.5035335
800.5,0.0121593,800.5,0.907664,800.5,2.53225,800.5,30.5418,0.01094337,0.818424,2.2763609999999996,27.455540000000003,0.012037707,0.9004572000000001,2.5036641,30.197084,0.0121471407,0.9086605200000001,2.52639441,30.4712384
800.75,0.0121593,800.75,0.902896,800.75,2.52605,800.75,30.5375,0.01094337,0.8164208,2.278405,27.48719,0.012037707,0.8985396800000001,2.5068655,30.236338999999997,0.0121471407,0.906751568,2.52971155,30.511253899999996
801.0,0.0121593,801.0,0.907187,801.0,2.53321,801.0,30.5585,0.01094337,0.8130355,2.2741610000000003,27.48585,0.012037707,0.8939099500000001,2.5008611000000003,30.232335,0.0121471407,0.901997395,2.52353111,30.5069835
801.25,0.0121593,801.25,0.898128,801.25,2.52939,801.25,30.4469,0.01094337,0.8155624,2.2795069999999997,27.49149,0.012037707,0.89802454,2.5078397,30.251799,0.0121471407,0.9062707539999999,2.53067297,30.527829899999997
801.5,0.0121593,801.5,0.904326,801.5,2.52987,801.5,30.5227,0.01094337,0.808935,2.276499,27.40979,0.012037707,0.8892087000000001,2.5041009,30.143189,0.0121471407,0.89723607,2.52686109,30.4165289
801.75,0.0121593,801.75,0.901942,801.75,2.52892,801.75,30.5747,0.01094337,0.813655,2.276788,27.47563,0.012037707,0.8952589,2.5045618,30.217993000000003,0.0121471407,0.90341929,2.52733918,30.4922293
802.0,0.0121593,802.0,0.902896,802.0,2.52939,802.0,30.4965,0.01094337,0.8118432,2.2760749999999996,27.509410000000003,0.012037707,0.89293212,2.5036354999999997,30.268171,0.0121471407,0.901041012,2.5263915499999996,30.5440471
802.25,0.0121593,802.25,0.901942,802.25,2.53082,802.25,30.5494,0.01094337,0.8125110000000001,2.276594,27.45214,0.012037707,0.8938575000000001,2.5041104,30.192064000000002,0.0121471407,0.90199215,2.52686204,30.4660564
